date_id,category_id,geo_id,sales_qty,sales_amt
2022-06-02T00:00:00,1007,2,4,972
2022-06-02T00:00:00,1007,3,1,243
2022-06-02T00:00:00,1008,1,2,486
2022-06-02T00:00:00,1008,2,8,1944
2022-06-02T00:00:00,1008,3,5,1215
2022-06-02T00:00:00,1009,1,2,486
2022-06-02T00:00:00,1009,2,2,486
2022-06-02T00:00:00,1009,3,6,1458
2022-06-02T00:00:00,1010,1,2,486
2022-06-02T00:00:00,1010,2,8,1944
2022-06-02T00:00:00,1010,3,9,2187
2022-06-03T00:00:00,1001,1,1,243
2022-06-03T00:00:00,1001,2,3,729
2022-06-03T00:00:00,1001,3,7,1701
2022-06-03T00:00:00,1002,1,1,243
2022-06-03T00:00:00,1002,2,5,1215
2022-06-03T00:00:00,1002,3,1,243
2022-06-03T00:00:00,1003,1,4,972
2022-06-03T00:00:00,1003,2,7,1701
2022-06-03T00:00:00,1003,3,5,1215
2022-06-03T00:00:00,1004,1,8,1944
2022-06-03T00:00:00,1004,2,3,729
2022-06-03T00:00:00,1004,3,1,243
2022-06-03T00:00:00,1005,1,7,1701
2022-06-03T00:00:00,1005,2,4,972
2022-06-03T00:00:00,1005,3,5,1215
2022-06-03T00:00:00,1006,1,0,0
2022-06-03T00:00:00,1006,2,8,1944
2022-06-03T00:00:00,1006,3,2,486
2022-06-03T00:00:00,1007,1,0,0
2022-06-03T00:00:00,1007,2,6,1458
2022-06-03T00:00:00,1007,3,9,2187
2022-06-03T00:00:00,1008,1,0,0
2022-06-03T00:00:00,1008,2,9,2187
2022-06-03T00:00:00,1008,3,2,486
2022-06-03T00:00:00,1009,1,0,0
2022-06-03T00:00:00,1009,2,1,243
2022-06-03T00:00:00,1009,3,1,243
2022-06-03T00:00:00,1010,1,4,972
2022-06-03T00:00:00,1010,2,3,729
2022-06-03T00:00:00,1010,3,0,0
2022-06-04T00:00:00,1001,1,0,0
2022-06-04T00:00:00,1001,2,5,1215
2022-06-04T00:00:00,1001,3,2,486
2022-06-04T00:00:00,1002,1,7,1701
2022-06-04T00:00:00,1002,2,3,729
2022-06-04T00:00:00,1002,3,8,1944
2022-06-04T00:00:00,1003,1,3,729
2022-06-04T00:00:00,1003,2,2,486
2022-06-04T00:00:00,1003,3,1,243
2022-06-04T00:00:00,1004,1,7,1701
2022-06-04T00:00:00,1004,2,2,486
2022-06-04T00:00:00,1004,3,4,972
2022-06-04T00:00:00,1005,1,9,2187
2022-06-04T00:00:00,1005,2,1,243
2022-06-04T00:00:00,1005,3,8,1944
2022-06-04T00:00:00,1006,1,2,486
2022-06-04T00:00:00,1006,2,2,486
2022-06-04T00:00:00,1006,3,1,243
2022-06-04T00:00:00,1007,1,8,1944
2022-06-04T00:00:00,1007,2,9,2187
2022-06-04T00:00:00,1007,3,5,1215
2022-06-04T00:00:00,1008,1,6,1458
2022-06-04T00:00:00,1008,2,2,486
2022-06-04T00:00:00,1008,3,6,1458
2022-06-04T00:00:00,1009,1,5,1215
2022-06-04T00:00:00,1009,2,5,1215
2022-06-04T00:00:00,1009,3,7,1701
2022-06-04T00:00:00,1010,1,0,0
2022-06-04T00:00:00,1010,2,0,0
2022-06-04T00:00:00,1010,3,6,1458
